SPR_f_ISABELLA,'-3034041356555957328,1038646
SPR_f_HOPE,'-3037092084370584993,1038526
SPR_f_HOPE,'-3037092038922673534,1038526
SPR_f_HOPE,'-3037077990558109375,1038526
SPR_f_HOPE,'-3037091998371642810,1038526
SPR_f_HAPPY,'-3036799888709050710,1038407
SPR_f_HAPPY,'-3034041333297014451,1038407
SPR_f_HAPPY,'-3034041477592114319,1038407
SPR_f_HAPPY,'-3036799935741004706,1038407
SPR_f_HAPPY,'-3036801403451071357,1038407
SPR_f_HAPPY,'-3036799883079478449,1038407
SPR_f_HAPPY,'-3036801725801695078,1038407
SPR_f_GLENDA,'-3034021822967174135,1038350
SPR_f_GLENDA,'-3034021743556939674,1038350
SPR_f_GLENDA,'-3034021488665419061,1038350
SPR_f_GLADIOLA,'-3037092284613273204,1038317
SPR_f_GINA,'-3034021624404313933,1038292
SPR_f_GINA,'-3034021567729263491,1038292
SPR_f_GINA,'-3034021682396065452,1038292
SPR_f_GIBSON,'-3037009967255828039,1038264
SPR_f_GIANNA,'-3036801519735329961,1038249
SPR_f_GIANNA,'-3036687567641799687,1038249
SPR_f_GIA,'-3036801593090611819,1038232
SPR_f_GIA,'-3036801664700274401,1038232
SPR_f_GENEVIEVE,'-3037009817547367387,1038217
SPR_f_GAIL,'-3034021832442662037,1038098
SPR_f_GAIL,'-3034021600399083545,1038098
SPR_f_GAIL,'-3034021801680242023,1038098
SPR_f_GAIL,'-3034021741256958993,1038098
SPR_f_GAIL,'-3034021698924220239,1038098
SPR_f_GAIL,'-3034021647326358299,1038098
SPR_f_GAIL,'-3034021881433129913,1038098
SPR_f_GAIL,'-3034021516269463577,1038098
SPR_f_FRANCIES,'-3036687614743987693,1038017
SPR_f_FLOURISH,'-3036729706156244592,1037998
SPR_f_FLOURISH,'-3036729393827180856,1037998
SPR_f_FLOURISH,'-3036729819915304814,1037998
SPR_f_FLOURISH,'-3036729764556192978,1037998
SPR_f_FLOURISH,'-3036729616464674844,1037998
SPR_f_FLORENCE,'-3036801628113204860,1037965
SPR_f_FLORENCE,'-3034041357499068334,1037965
SPR_f_FLORENCE,'-3034041489438257895,1037965
SPR_f_FLORENCE,'-3036801840408275353,1037965
SPR_f_FLORENCE,'-3036801519301953561,1037965
SPR_f_FIREFLY,'-3036801530836129576,1037786
SPR_f_FIREFLY,'-3034041534332188950,1037786
SPR_f_FIREFLY,'-3034041625282982742,1037786
SPR_f_FIREFLY,'-3034041578432073017,1037786
SPR_f_FAWNA,'-3037051948702349199,1037753
SPR_f_FAWNA,'-3037051622654748557,1037753
SPR_f_FAWNA,'-3037051747229526911,1037753
SPR_f_FAWNA,'-3037051687318721437,1037753
SPR_f_FAWN,'-3034025001386458952,1037720
SPR_f_FAWN,'-3034025031179145558,1037720
SPR_f_FAST_TRACK,'-3034041711197457625,1037677
SPR_f_FAST_TRACK,'-3034041672498930187,1037677
SPR_f_EXOTIC,'-3037051996200162945,1037649
SPR_f_EXOTIC,'-3037051872647920290,1037649
SPR_f_EVELYN,'-3034041550541512197,1037616
SPR_f_EVELYN,'-3034041414273628912,1037616
SPR_f_EVELYN,'-3034041370975380560,1037616
SPR_f_EVE,'-3037092164226014926,1037591
SPR_f_EUREKA,'-3037051734544163499,1037566
SPR_f_EUREKA,'-3037051672475148315,1037566
SPR_f_ESTELLA,'-3036732315117563391,1037549
SPR_f_ESTELLA,'-3036732364425039697,1037549
SPR_f_ESTELLA,'-3036732264194730215,1037549
SPR_f_ESTELLA,'-3036732212397411285,1037549
SPR_f_ESPIRIT,'-3036799955048489530,1037516
SPR_f_ESPIRIT,'-3036799937193362913,1037516
SPR_f_ESHLEY,'-3036732414416824499,1037499
SPR_f_ESHLEY,'-3036732187462297021,1037499
SPR_f_ESHLEY,'-3036732144119213762,1037499
SPR_f_ESHLEY,'-3036732088893017000,1037499
SPR_f_ENLIGHTEN,'-3037092204456695961,1037463
SPR_f_ENLIGHTEN,'-3037092364860508937,1037463
SPR_f_ENLIGHTEN,'-3037092247082161186,1037463
SPR_f_ENLIGHTEN,'-3037092328187724644,1037463
SPR_f_ENLIGHTEN,'-3037092282641148188,1037463
SPR_f_EMILY,'-3034041743692327658,1037386
SPR_f_EMILY,'-3034041618482152481,1037386
SPR_f_EMILY,'-3034041680951642980,1037386
SPR_f_ELEVATE,'-3036801937709059128,1037319
SPR_f_ELEVATE,'-3036801618782729065,1037319
SPR_f_ELEGANT,'-3036801988640195288,1037304
SPR_f_ELEGANT,'-3036801884569684412,1037304
SPR_f_ELARA,'-3036801743388232933,1037289
SPR_f_ELARA,'-3036801669025570335,1037289
SPR_f_EILEEN,'-3034041498694386770,1037274
SPR_f_EILEEN,'-3034041454530636002,1037274
SPR_f_EILEEN,'-3034041412517485767,1037274
SPR_f_DYNAMIC,'-3036702066438934559,1037249
SPR_f_DYNAMIC,'-3036702142341654987,1037249
SPR_f_DUBLITA,'-3034027700244887421,1037224
SPR_f_DUBLITA,'-3034027628292293224,1037224
SPR_f_DUBLITA,'-3034027212398530484,1037224
SPR_f_DUBLITA,'-3034027505808409901,1037224
SPR_f_DOTTIE,'-3036801862730223725,1037177
SPR_f_DOTTIE,'-3036801784058646965,1037177
SPR_f_DOTTIE,'-3036801938777076628,1037177
SPR_f_DOTTIE,'-3036802019945049171,1037177
SPR_f_DORA,'-3037051872977470952,1037121
SPR_f_DORA,'-3036678289206345067,1037121
SPR_f_DORA,'-3036678188053231797,1037121
SPR_f_DORA,'-3036678454097000976,1037121
SPR_f_DORA,'-3036678377422241905,1037121
SPR_f_DOLLY,'-3037051939474611683,1037071
SPR_f_DEVOTION,'-3037051875215929843,1036952
SPR_f_DESMA,'-3037052043903439727,1036885
SPR_f_DESMA,'-3037051989289974819,1036885
SPR_f_DAWN,'-3037092184042384740,1036868
SPR_f_DALILA,'-3034041687297730374,1036843
SPR_f_COTY,'-3034041769259384780,1036779
SPR_f_COTY,'-3034041817064708283,1036779
SPR_f_COSMIC,'-3036801922185534211,1036762
SPR_f_COSMIC,'-3036801767509350580,1036762
SPR_f_CLOVES,'-3034048971624216179,1036695
SPR_f_CLOVES,'-3034048874174934442,1036695
SPR_f_CLOVES,'-3034048310916224355,1036695
SPR_f_CINNAMON,'-3034049359039676258,1036632
SPR_f_CINNAMON,'-3034049654363485078,1036632
SPR_f_CINNAMON,'-3034049571313855019,1036632
SPR_f_CHINO,'-3037074656165010909,1036610
SPR_f_CHINO,'-3037074554896291931,1036610
SPR_f_CHINO,'-3037074758165702519,1036610
SPR_f_CHINO,'-3037074706674142494,1036610
SPR_f_CHINO,'-3037074608140906538,1036610
SPR_f_CHINO,'-3037074420796211178,1036610
SPR_f_CECILYA,'-3037010904142259116,1036539
SPR_f_CARLINA,'-3037051782170008641,1036496
SPR_f_CARLINA,'-3037051718889379068,1036496
SPR_f_CARLINA,'-3037051842793519622,1036496
SPR_f_CANDY,'-3034041520636911458,1036471
SPR_f_CAMELOT,'-3036799955584888388,1036427
SPR_f_CAMELOT,'-3036801937088107648,1036427
SPR_f_CAMELOT,'-3036687846076995958,1036427
SPR_f_CAMBRIDGE,'-3037008137165207540,1036402
SPR_f_CALLA,'-3037052024739991826,1036369
SPR_f_BURBANK,'-3037014525270522839,1036345
SPR_f_BURBANK,'-3036802014640794016,1036345
SPR_f_BURBANK,'-3037014413548992101,1036345
SPR_f_BURBANK,'-3037014361405138225,1036345
SPR_f_BURBANK,'-3036802268661806688,1036345
SPR_f_BURBANK,'-3036802190581628545,1036345
SPR_f_BURBANK,'-3036802106746094825,1036345
SPR_f_BUMBLEBEE,'-3037052089329516170,1036312
SPR_f_BUMBLEBEE,'-3034041889981287650,1036312
SPR_f_BUMBLEBEE,'-3034041844288255996,1036312
SPR_f_BRETTE,'-3036803595390993799,1036270
SPR_f_BREEZY,'-3037092239951842346,1036253
SPR_f_BOW,'-3034050155935877903,1036220
SPR_f_BOW,'-3034050294490689840,1036220
SPR_f_BOW,'-3034050255665608230,1036220
SPR_f_BOOGIE,'-3034041942697514753,1036180
SPR_f_BOOGIE,'-3034041638723149108,1036180
SPR_f_BOLIVIA,'-3037078034526677662,1036165
SPR_f_BOLIVIA,'-3037078125129560253,1036165
SPR_f_BOLIVIA,'-3037078079432322722,1036165
SPR_f_BERLIN,'-3034041772088781544,1036073
SPR_f_BERLIN,'-3034041925620714917,1036073
SPR_f_BENEDETTA,'-3034042002290508111,1036000
SPR_f_BELIZE,'-3034050489357817794,1035968
SPR_f_BELIZE,'-3034050148697255153,1035968
SPR_f_BELIZE,'-3034050425567876660,1035968
SPR_f_BELIZE,'-3034050320748991728,1035968
SPR_f_BARCELONA,'-3034042033875386942,1035888
SPR_f_BARCELONA,'-3034041752221656816,1035888
SPR_f_BAILEY,'-3036800070538482069,1035793
SPR_f_AZALEA,'-3037092415581108200,1035769
SPR_f_AZALEA,'-3037092373188236687,1035769
SPR_f_AZALEA,'-3037092336007466070,1035769
SPR_f_AVALON,'-3036689574967553177,1035744
SPR_f_AVALON,'-3036689659719493971,1035744
SPR_f_AUTUMN,'-3037092234352593544,1035727
SPR_f_AUTUMN,'-3037092455345124801,1035727
SPR_f_AUTUMN,'-3037092190161497601,1035727
SPR_f_AUTUMN,'-3037092149726408451,1035727
SPR_f_AUTUMN,'-3037092109627630519,1035727
SPR_f_ATTRACTION,'-3037051955574252914,1035686
SPR_f_ATTRACTION,'-3037052014410489469,1035686
SPR_f_ASHA,'-3037051877371952575,1035630
SPR_f_ASHA,'-3037052080538681371,1035630
SPR_f_ASHA,'-3037051811270364230,1035630
SPR_f_ASHA,'-3036725094262137190,1035630
SPR_f_ASHA,'-3037052140630530332,1035630
